Time [s],Channel 0,Channel 1,Channel 2
0.183961250,1,1,0
0.183967250,1,0,0
0.183967750,0,0,0
0.183968500,0,1,0
0.183974250,0,0,0
0.183975500,0,1,0
0.183981500,0,0,0
0.183982750,0,1,0
0.183988500,0,0,0
0.183989250,1,0,0
0.183989750,1,1,0
0.183997000,1,1,1
0.190932000,1,1,0
0.190933000,1,0,0
0.190933500,0,0,0
0.190934250,0,1,0
0.190940000,0,0,0
0.190940750,1,0,0
0.190941250,1,1,0
0.190947250,1,0,0
0.190947750,0,0,0
0.190948500,0,1,0
0.190966750,0,0,0
0.190968000,0,1,0
0.190973750,0,0,0
0.190975000,0,1,0
0.190981000,0,0,0
0.190982250,0,1,0
0.190988000,0,0,0
0.190988750,1,0,0
0.190989250,1,1,0
0.190995250,1,0,0
0.190995750,0,0,0
0.190996500,0,1,0
0.191002750,1,1,0
0.191020750,0,0,0
0.191026750,0,1,0
0.191033250,0,0,0
0.191039000,0,1,0
0.191045500,0,0,0
0.191051500,0,1,0
0.191058000,0,0,0
0.191063750,0,1,0
0.191070250,0,0,0
0.191076250,0,1,0
0.191082750,0,0,0
0.191088750,0,1,0
0.191095000,0,0,0
0.191101000,0,1,0
0.191107500,0,0,0
0.191113500,0,1,0
0.191121000,0,0,0
0.191127000,0,1,0
0.191133500,0,0,0
0.191139500,0,1,0
0.191146000,0,0,0
0.191152000,0,1,0
0.191158250,0,0,0
0.191164250,0,1,0
0.191170750,0,0,0
0.191176750,0,1,0
0.191183000,0,0,0
0.191189000,0,1,0
0.191195500,0,0,0
0.191201500,0,1,0
0.191207750,0,0,0
0.191213750,0,1,0
0.191221500,0,0,0
0.191227500,0,1,0
0.191234000,0,0,0
0.191240000,0,1,0
0.191246250,0,0,0
0.191252250,0,1,0
0.191258750,0,0,0
0.191264750,0,1,0
0.191271000,0,0,0
0.191277000,0,1,0
0.191283500,0,0,0
0.191289500,0,1,0
0.191295750,0,0,0
0.191301750,0,1,0
0.191308250,0,0,0
0.191314250,0,1,0
0.191322000,1,0,0
0.191328000,1,1,0
0.191334250,0,0,0
0.191340250,0,1,0
0.191346750,0,0,0
0.191352750,0,1,0
0.191359000,0,0,0
0.191365000,0,1,0
0.191371500,0,0,0
0.191377500,0,1,0
0.191383750,0,0,0
0.191389750,0,1,0
0.191396250,0,0,0
0.191402250,0,1,0
0.191408750,0,0,0
0.191414500,0,1,0
0.191422250,0,0,0
0.191428250,0,1,0
0.191434750,0,0,0
0.191440750,0,1,0
0.191447000,0,0,0
0.191453000,0,1,0
0.191459500,0,0,0
0.191465500,0,1,0
0.191471750,0,0,0
0.191477750,0,1,0
0.191484250,0,0,0
0.191490250,0,1,0
0.191496750,0,0,0
0.191502500,0,1,0
0.191509000,0,0,0
0.191515000,0,1,0
0.191522250,0,1,1
0.191522500,1,1,1
0.197939250,1,1,0
0.197940250,1,0,0
0.197941250,1,1,0
0.197947250,1,0,0
0.197948500,1,1,0
0.197954500,1,0,0
0.197955000,0,0,0
0.197955500,0,1,0
0.197974000,0,0,0
0.197975250,0,1,0
0.197981250,0,0,0
0.197982500,0,1,0
0.197988250,0,0,0
0.197989500,0,1,0
0.197995500,0,0,0
0.197996500,0,1,0
0.198002500,0,0,0
0.198003750,0,1,0
0.198010250,1,1,0
0.198011250,1,1,1
0.203942250,1,1,0
0.203943250,1,0,0
0.203943750,0,0,0
0.203944500,0,1,0
0.203950250,0,0,0
0.203951500,0,1,0
0.203957500,0,0,0
0.203958750,0,1,0
0.203977250,0,0,0
0.203978250,0,1,0
0.203984250,0,0,0
0.203985500,0,1,0
0.203991250,0,0,0
0.203992500,0,1,0
0.203998500,0,0,0
0.203999250,1,0,0
0.203999750,1,1,0
0.204005500,1,0,0
0.204006250,0,0,0
0.204006750,0,1,0
0.204013250,1,1,0
0.204014250,1,1,1
0.209948000,1,1,0
0.209949000,1,0,0
0.209949750,0,0,0
0.209950250,0,1,0
0.209956250,0,0,0
0.209957250,0,1,0
0.209963250,0,0,0
0.209964500,0,1,0
0.209983000,0,0,0
0.209984250,0,1,0
0.209990000,0,0,0
0.209991250,0,1,0
0.209997250,0,0,0
0.209998500,0,1,0
0.210004250,0,0,0
0.210005000,1,0,0
0.210005500,1,1,0
0.210011500,1,0,0
0.210012750,1,1,0
0.210020250,1,0,0
0.210020750,0,0,0
0.210021500,0,1,0
0.210027250,0,0,0
0.210028500,0,1,0
0.210034500,0,0,0
0.210035750,0,1,0
0.210041500,0,0,0
0.210042750,0,1,0
0.210048750,0,0,0
0.210050000,0,1,0
0.210055750,0,0,0
0.210057000,0,1,0
0.210063000,0,0,0
0.210063500,1,0,0
0.210064250,1,1,0
0.210070000,1,0,0
0.210070750,0,0,0
0.210071250,0,1,0
0.210077750,1,1,0
0.210078500,1,1,1
0.215953750,1,1,0
0.215954750,1,0,0
0.215956000,1,1,0
0.215961750,1,0,0
0.215962500,0,0,0
0.215963000,0,1,0
0.215969000,0,0,0
0.215970250,0,1,0
0.215988500,0,0,0
0.215989750,0,1,0
0.215995750,0,0,0
0.215996750,0,1,0
0.216002750,0,0,0
0.216004000,0,1,0
0.216009750,0,0,0
0.216010500,1,0,0
0.216011000,1,1,0
0.216017000,1,0,0
0.216018250,1,1,0
0.216025750,1,0,0
0.216026500,0,0,0
0.216027000,0,1,0
0.216033000,0,0,0
0.216034250,0,1,0
0.216040000,0,0,0
0.216041250,0,1,0
0.216047250,0,0,0
0.216048500,0,1,0
0.216054250,0,0,0
0.216055500,0,1,0
0.216061500,0,0,0
0.216062500,0,1,0
0.216068500,0,0,0
0.216069750,0,1,0
0.216075500,0,0,0
0.216076750,0,1,0
0.216083250,1,1,0
0.216084250,1,1,1
0.221960750,1,1,0
0.221961750,1,0,0
0.221963000,1,1,0
0.221968750,1,0,0
0.221970000,1,1,0
0.221976000,1,0,0
0.221976500,0,0,0
0.221977250,0,1,0
0.221995750,0,0,0
0.221996250,1,0,0
0.221997000,1,1,0
0.222002750,1,0,0
0.222003500,0,0,0
0.222004000,0,1,0
0.222010000,0,0,0
0.222011250,0,1,0
0.222017000,0,0,0
0.222018250,0,1,0
0.222024250,0,0,0
0.222024750,1,0,0
0.222025250,1,1,0
0.222032750,1,1,1
0.228968500,1,1,0
0.228969250,1,0,0
0.228970000,0,0,0
0.228970500,0,1,0
0.228976500,0,0,0
0.228977250,1,0,0
0.228977750,1,1,0
0.228983500,1,0,0
0.228984250,0,0,0
0.228984750,0,1,0
0.229003250,0,0,0
0.229004500,0,1,0
0.229010250,0,0,0
0.229011500,0,1,0
0.229017500,0,0,0
0.229018750,0,1,0
0.229024500,0,0,0
0.229025250,1,0,0
0.229025750,1,1,0
0.229031750,1,0,0
0.229032250,0,0,0
0.229033000,0,1,0
0.229039250,1,1,0
0.229057250,0,0,0
0.229063250,0,1,0
0.229069750,0,0,0
0.229075750,0,1,0
0.229082000,0,0,0
0.229088000,0,1,0
0.229094500,0,0,0
0.229100500,0,1,0
0.229106750,0,0,0
0.229112750,0,1,0
0.229119250,0,0,0
0.229125250,0,1,0
0.229131500,0,0,0
0.229137500,0,1,0
0.229144000,0,0,0
0.229150000,0,1,0
0.229157750,0,0,0
0.229163750,0,1,0
0.229170000,0,0,0
0.229176000,0,1,0
0.229182500,0,0,0
0.229188500,0,1,0
0.229194750,0,0,0
0.229200750,0,1,0
0.229207250,0,0,0
0.229213250,0,1,0
0.229219500,0,0,0
0.229225500,0,1,0
0.229232000,0,0,0
0.229238000,0,1,0
0.229244500,0,0,0
0.229250250,0,1,0
0.229258000,0,0,0
0.229264000,0,1,0
0.229270500,0,0,0
0.229276500,0,1,0
0.229282750,0,0,0
0.229288750,0,1,0
0.229295250,0,0,0
0.229301250,0,1,0
0.229307750,0,0,0
0.229313500,0,1,0
0.229320000,0,0,0
0.229326000,0,1,0
0.229332500,0,0,0
0.229338500,0,1,0
0.229344750,0,0,0
0.229350750,0,1,0
0.229358500,0,0,0
0.229358750,1,0,0
0.229364500,1,1,0
0.229371000,0,0,0
0.229376750,0,1,0
0.229383250,0,0,0
0.229389250,0,1,0
0.229395750,0,0,0
0.229401750,0,1,0
0.229408000,0,0,0
0.229414000,0,1,0
0.229420500,0,0,0
0.229426500,0,1,0
